,path,source,actor,gender,emotion,emotion_lb
961,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-02-01-02-17.wav,Ravdess,17,male,3,happy
962,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-01-02-01-17.wav,Ravdess,17,male,4,sad
963,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-02-02-01-17.wav,Ravdess,17,male,2,calm
964,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-02-01-01-17.wav,Ravdess,17,male,5,angry
965,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-01-01-02-17.wav,Ravdess,17,male,2,calm
966,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-01-01-02-17.wav,Ravdess,17,male,4,sad
967,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-01-02-01-17.wav,Ravdess,17,male,3,happy
968,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-02-01-01-17.wav,Ravdess,17,male,2,calm
969,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-01-01-02-17.wav,Ravdess,17,male,5,angry
970,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-01-02-01-17.wav,Ravdess,17,male,5,angry
971,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-02-01-02-17.wav,Ravdess,17,male,5,angry
972,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-01-02-02-17.wav,Ravdess,17,male,2,calm
973,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-01-01-01-17.wav,Ravdess,17,male,3,happy
974,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-01-01-01-17.wav,Ravdess,17,male,5,angry
975,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-01-01-01-02-17.wav,Ravdess,17,male,1,neutral
976,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-01-01-01-01-17.wav,Ravdess,17,male,1,neutral
977,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-01-02-02-17.wav,Ravdess,17,male,5,angry
978,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-01-01-01-17.wav,Ravdess,17,male,4,sad
979,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-01-02-02-17.wav,Ravdess,17,male,3,happy
980,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-02-01-01-17.wav,Ravdess,17,male,4,sad
981,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-02-02-01-17.wav,Ravdess,17,male,4,sad
982,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-01-01-02-02-17.wav,Ravdess,17,male,1,neutral
983,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-01-02-01-17.wav,Ravdess,17,male,2,calm
984,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-02-02-02-17.wav,Ravdess,17,male,3,happy
985,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-02-01-02-17.wav,Ravdess,17,male,4,sad
986,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-02-01-02-17.wav,Ravdess,17,male,2,calm
987,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-02-02-02-17.wav,Ravdess,17,male,2,calm
988,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-02-02-01-17.wav,Ravdess,17,male,3,happy
989,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-02-01-01-17.wav,Ravdess,17,male,3,happy
990,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-02-01-01-01-17.wav,Ravdess,17,male,2,calm
991,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-01-01-02-01-17.wav,Ravdess,17,male,1,neutral
992,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-01-02-02-17.wav,Ravdess,17,male,4,sad
993,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-04-02-02-02-17.wav,Ravdess,17,male,4,sad
994,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-02-02-02-17.wav,Ravdess,17,male,5,angry
995,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-02-01-01-17.wav,Ravdess,17,male,6,fearful
996,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-02-02-01-17.wav,Ravdess,17,male,8,surprised
997,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-02-01-01-17.wav,Ravdess,17,male,8,surprised
998,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-02-02-01-17.wav,Ravdess,17,male,7,disgust
999,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-02-01-02-17.wav,Ravdess,17,male,6,fearful
1000,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-01-01-02-17.wav,Ravdess,17,male,6,fearful
1001,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-01-02-02-17.wav,Ravdess,17,male,7,disgust
1002,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-01-02-01-17.wav,Ravdess,17,male,6,fearful
1003,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-01-01-02-17.wav,Ravdess,17,male,7,disgust
1004,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-02-01-02-17.wav,Ravdess,17,male,7,disgust
1005,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-01-02-02-17.wav,Ravdess,17,male,8,surprised
1006,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-01-01-02-17.wav,Ravdess,17,male,8,surprised
1007,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-02-01-01-17.wav,Ravdess,17,male,7,disgust
1008,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-05-02-02-01-17.wav,Ravdess,17,male,5,angry
1009,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-02-02-02-17.wav,Ravdess,17,male,8,surprised
1010,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-01-01-01-17.wav,Ravdess,17,male,7,disgust
1011,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-02-02-02-17.wav,Ravdess,17,male,7,disgust
1012,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-01-02-02-17.wav,Ravdess,17,male,6,fearful
1013,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-07-01-02-01-17.wav,Ravdess,17,male,7,disgust
1014,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-02-02-01-17.wav,Ravdess,17,male,6,fearful
1015,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-02-01-02-17.wav,Ravdess,17,male,8,surprised
1016,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-01-01-01-17.wav,Ravdess,17,male,8,surprised
1017,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-02-02-02-17.wav,Ravdess,17,male,6,fearful
1018,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-06-01-01-01-17.wav,Ravdess,17,male,6,fearful
1019,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-08-01-02-01-17.wav,Ravdess,17,male,8,surprised
1020,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-01-01-02-02-18.wav,Ravdess,18,female,1,neutral
1021,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-01-01-02-18.wav,Ravdess,18,female,4,sad
1022,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-02-02-01-18.wav,Ravdess,18,female,2,calm
1023,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-01-01-02-18.wav,Ravdess,18,female,2,calm
1024,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-02-02-01-18.wav,Ravdess,18,female,3,happy
1025,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-02-01-02-18.wav,Ravdess,18,female,3,happy
1026,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-01-01-02-01-18.wav,Ravdess,18,female,1,neutral
1027,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-02-01-01-18.wav,Ravdess,18,female,4,sad
1028,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-01-01-01-01-18.wav,Ravdess,18,female,1,neutral
1029,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-02-02-02-18.wav,Ravdess,18,female,3,happy
1030,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-02-01-02-18.wav,Ravdess,18,female,4,sad
1031,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-01-02-02-18.wav,Ravdess,18,female,3,happy
1032,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-02-02-02-18.wav,Ravdess,18,female,2,calm
1033,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-01-02-01-18.wav,Ravdess,18,female,4,sad
1034,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-01-01-01-02-18.wav,Ravdess,18,female,1,neutral
1035,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-01-01-01-18.wav,Ravdess,18,female,2,calm
1036,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-01-02-02-18.wav,Ravdess,18,female,2,calm
1037,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-01-02-01-18.wav,Ravdess,18,female,3,happy
1038,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-01-01-01-18.wav,Ravdess,18,female,3,happy
1039,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-01-02-02-18.wav,Ravdess,18,female,4,sad
1040,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-02-01-02-18.wav,Ravdess,18,female,2,calm
1041,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-01-01-01-18.wav,Ravdess,18,female,4,sad
1042,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-01-01-02-18.wav,Ravdess,18,female,3,happy
1043,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-02-01-01-18.wav,Ravdess,18,female,2,calm
1044,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-02-01-02-01-18.wav,Ravdess,18,female,2,calm
1045,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-03-02-01-01-18.wav,Ravdess,18,female,3,happy
1046,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-01-01-02-18.wav,Ravdess,18,female,5,angry
1047,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-01-01-02-18.wav,Ravdess,18,female,7,disgust
1048,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-02-02-01-18.wav,Ravdess,18,female,4,sad
1049,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-02-02-02-18.wav,Ravdess,18,female,8,surprised
1050,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-01-02-02-18.wav,Ravdess,18,female,6,fearful
1051,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-02-01-02-18.wav,Ravdess,18,female,8,surprised
1052,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-02-02-01-18.wav,Ravdess,18,female,7,disgust
1053,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-01-02-01-18.wav,Ravdess,18,female,5,angry
1054,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-02-02-01-18.wav,Ravdess,18,female,8,surprised
1055,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-02-01-02-18.wav,Ravdess,18,female,5,angry
1056,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-01-01-01-18.wav,Ravdess,18,female,7,disgust
1057,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-02-02-01-18.wav,Ravdess,18,female,6,fearful
1058,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-01-01-01-18.wav,Ravdess,18,female,6,fearful
1059,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-02-02-01-18.wav,Ravdess,18,female,5,angry
1060,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-02-01-01-18.wav,Ravdess,18,female,5,angry
1061,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-02-01-02-18.wav,Ravdess,18,female,6,fearful
1062,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-01-02-02-18.wav,Ravdess,18,female,7,disgust
1063,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-01-01-02-18.wav,Ravdess,18,female,8,surprised
1064,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-01-02-02-18.wav,Ravdess,18,female,5,angry
1065,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-02-01-01-18.wav,Ravdess,18,female,7,disgust
1066,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-01-01-01-18.wav,Ravdess,18,female,8,surprised
1067,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-02-01-01-18.wav,Ravdess,18,female,8,surprised
1068,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-01-02-01-18.wav,Ravdess,18,female,7,disgust
1069,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-01-02-02-18.wav,Ravdess,18,female,8,surprised
1070,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-04-02-02-02-18.wav,Ravdess,18,female,4,sad
1071,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-02-02-02-18.wav,Ravdess,18,female,7,disgust
1072,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-02-01-01-18.wav,Ravdess,18,female,6,fearful
1073,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-01-01-01-18.wav,Ravdess,18,female,5,angry
1074,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-01-01-02-18.wav,Ravdess,18,female,6,fearful
1075,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-08-01-02-01-18.wav,Ravdess,18,female,8,surprised
1076,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-05-02-02-02-18.wav,Ravdess,18,female,5,angry
1077,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-02-02-02-18.wav,Ravdess,18,female,6,fearful
1078,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-06-01-02-01-18.wav,Ravdess,18,female,6,fearful
1079,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_18/03-01-07-02-01-02-18.wav,Ravdess,18,female,7,disgust
1080,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-01-01-02-01-19.wav,Ravdess,19,male,1,neutral
1081,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-01-01-01-19.wav,Ravdess,19,male,3,happy
1082,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-02-01-01-19.wav,Ravdess,19,male,3,happy
1083,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-02-02-01-19.wav,Ravdess,19,male,2,calm
1084,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-01-02-01-19.wav,Ravdess,19,male,2,calm
1085,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-02-01-02-19.wav,Ravdess,19,male,2,calm
1086,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-01-01-01-19.wav,Ravdess,19,male,4,sad
1087,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-01-01-01-01-19.wav,Ravdess,19,male,1,neutral
1088,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-01-02-01-19.wav,Ravdess,19,male,3,happy
1089,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-01-01-02-19.wav,Ravdess,19,male,3,happy
1090,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-02-02-02-19.wav,Ravdess,19,male,2,calm
1091,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-01-01-01-19.wav,Ravdess,19,male,2,calm
1092,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-01-02-02-19.wav,Ravdess,19,male,3,happy
1093,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-01-02-02-19.wav,Ravdess,19,male,2,calm
1094,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-01-01-02-02-19.wav,Ravdess,19,male,1,neutral
1095,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-02-02-02-19.wav,Ravdess,19,male,3,happy
1096,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-01-01-01-02-19.wav,Ravdess,19,male,1,neutral
1097,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-02-01-01-19.wav,Ravdess,19,male,2,calm
1098,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-02-01-01-02-19.wav,Ravdess,19,male,2,calm
1099,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-02-01-02-19.wav,Ravdess,19,male,3,happy
1100,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-03-02-02-01-19.wav,Ravdess,19,male,3,happy
1101,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-02-01-01-19.wav,Ravdess,19,male,6,fearful
1102,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-02-01-01-19.wav,Ravdess,19,male,8,surprised
1103,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-01-01-02-19.wav,Ravdess,19,male,5,angry
1104,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-02-01-02-19.wav,Ravdess,19,male,8,surprised
1105,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-02-01-02-19.wav,Ravdess,19,male,7,disgust
1106,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-02-02-01-19.wav,Ravdess,19,male,7,disgust
1107,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-02-02-02-19.wav,Ravdess,19,male,7,disgust
1108,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-01-01-02-19.wav,Ravdess,19,male,4,sad
1109,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-02-02-02-19.wav,Ravdess,19,male,5,angry
1110,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-02-02-02-19.wav,Ravdess,19,male,6,fearful
1111,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-01-01-01-19.wav,Ravdess,19,male,5,angry
1112,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-02-02-01-19.wav,Ravdess,19,male,8,surprised
1113,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-02-01-02-19.wav,Ravdess,19,male,6,fearful
1114,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-01-02-01-19.wav,Ravdess,19,male,7,disgust
1115,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-02-01-02-19.wav,Ravdess,19,male,5,angry
1116,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-02-01-01-19.wav,Ravdess,19,male,4,sad
1117,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-01-01-01-19.wav,Ravdess,19,male,7,disgust
1118,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-01-02-02-19.wav,Ravdess,19,male,5,angry
1119,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-01-02-01-19.wav,Ravdess,19,male,8,surprised
1120,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-01-02-01-19.wav,Ravdess,19,male,4,sad
1121,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-01-01-02-19.wav,Ravdess,19,male,6,fearful
1122,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-02-01-02-19.wav,Ravdess,19,male,4,sad
1123,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-01-01-01-19.wav,Ravdess,19,male,6,fearful
1124,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-02-02-01-19.wav,Ravdess,19,male,6,fearful
1125,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-02-02-02-19.wav,Ravdess,19,male,4,sad
1126,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-01-02-02-19.wav,Ravdess,19,male,8,surprised
1127,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-01-02-02-19.wav,Ravdess,19,male,6,fearful
1128,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-02-02-01-19.wav,Ravdess,19,male,4,sad
1129,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-02-01-01-19.wav,Ravdess,19,male,5,angry
1130,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-01-02-01-19.wav,Ravdess,19,male,5,angry
1131,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-02-02-02-19.wav,Ravdess,19,male,8,surprised
1132,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-01-01-02-19.wav,Ravdess,19,male,8,surprised
1133,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-01-02-02-19.wav,Ravdess,19,male,7,disgust
1134,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-01-01-02-19.wav,Ravdess,19,male,7,disgust
1135,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-06-01-02-01-19.wav,Ravdess,19,male,6,fearful
1136,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-07-02-01-01-19.wav,Ravdess,19,male,7,disgust
1137,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-04-01-02-02-19.wav,Ravdess,19,male,4,sad
1138,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-05-02-02-01-19.wav,Ravdess,19,male,5,angry
1139,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_19/03-01-08-01-01-01-19.wav,Ravdess,19,male,8,surprised
1140,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-01-01-02-02-20.wav,Ravdess,20,female,1,neutral
1141,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-01-01-02-01-20.wav,Ravdess,20,female,1,neutral
1142,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-03-01-01-01-20.wav,Ravdess,20,female,3,happy
1143,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-01-01-02-20.wav,Ravdess,20,female,2,calm
1144,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-01-02-01-20.wav,Ravdess,20,female,2,calm
1145,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-02-01-01-20.wav,Ravdess,20,female,2,calm
1146,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-02-02-01-20.wav,Ravdess,20,female,2,calm
1147,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-01-01-01-01-20.wav,Ravdess,20,female,1,neutral
1148,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-01-01-01-02-20.wav,Ravdess,20,female,1,neutral
1149,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-02-01-02-20.wav,Ravdess,20,female,2,calm
1150,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_20/03-01-02-01-01-01-20.wav,Ravdess,20,female,2,calm
